
        6699 atoms 
           2 atom types 
  -60.0000000       60.000000     xlo xhi 
  -60.0000000       60.000000     ylo yhi 
  -60.0000000       60.000000     zlo zhi 
 Atoms 

	1	1	0.000000000	0.000000000	0.000000000
	2	1	0.000000000	0.500728665	-2.839773372
	3	1	2.039000000	1.670251018	-1.169522354
	4	1	2.039000000	-1.169522354	-1.670251018
	5	1	-8.157000000	-15.866716197	23.557011995
	6	1	-6.117000000	-14.697193843	25.227263013
	7	1	-4.078000000	-15.866716197	23.557011995
	8	1	-2.039000000	-14.697193843	25.227263013
	9	1	0.000000000	-15.866716197	23.557011995
	10	1	2.039000000	-14.697193843	25.227263013
	11	1	4.078000000	-15.866716197	23.557011995
	12	1	6.117000000	-14.697193843	25.227263013
	13	1	8.157000000	-15.866716197	23.557011995
	14	1	-12.235000000	-18.206334481	20.215690806
	15	1	-10.196000000	-17.036238551	21.886760976
	16	1	-8.157000000	-18.206334481	20.215690806
	17	1	-6.117000000	-17.036238551	21.886760976
	18	1	-6.117000000	-19.876585499	21.385213160
	19	1	-4.078000000	-18.706489569	23.056283330
	20	1	-4.078000000	-18.206334481	20.215690806
	21	1	-2.039000000	-17.036238551	21.886760976
	22	1	-2.039000000	-19.876585499	21.385213160
	23	1	0.000000000	-18.706489569	23.056283330
	24	1	0.000000000	-18.206334481	20.215690806
	25	1	2.039000000	-17.036238551	21.886760976
	26	1	2.039000000	-19.876585499	21.385213160
	27	1	4.078000000	-18.706489569	23.056283330
	28	1	4.078000000	-18.206334481	20.215690806
	29	1	6.117000000	-17.036238551	21.886760976
	30	1	6.117000000	-19.876585499	21.385213160
	31	1	8.157000000	-18.206334481	20.215690806
	32	1	10.196000000	-17.036238551	21.886760976
	33	1	12.235000000	-18.206334481	20.215690806
	34	1	-12.235000000	-20.545379188	16.875188770
	35	1	-10.196000000	-19.375856835	18.545439788
	36	1	-8.157000000	-21.046107853	19.714962142
	37	1	-8.157000000	-20.545379188	16.875188770
	38	1	-6.117000000	-19.375856835	18.545439788
	39	1	-6.117000000	-22.215630207	18.044711123
	40	1	-4.078000000	-21.046107853	19.714962142
	41	1	-4.078000000	-20.545379188	16.875188770
	42	1	-2.039000000	-19.375856835	18.545439788
	43	1	-2.039000000	-22.215630207	18.044711123
	44	1	0.000000000	-21.046107853	19.714962142
	45	1	0.000000000	-20.545379188	16.875188770
	46	1	2.039000000	-19.375856835	18.545439788
	47	1	2.039000000	-22.215630207	18.044711123
	48	1	4.078000000	-21.046107853	19.714962142
	49	1	4.078000000	-20.545379188	16.875188770
	50	1	6.117000000	-19.375856835	18.545439788
	51	1	6.117000000	-22.215630207	18.044711123
	52	1	8.157000000	-21.046107853	19.714962142
	53	1	8.157000000	-20.545379188	16.875188770
	54	1	10.196000000	-19.375856835	18.545439788
	55	1	12.235000000	-20.545379188	16.875188770
	56	1	-12.235000000	-22.884423896	13.534686733
	57	1	-10.196000000	-21.714901542	15.204937751
	58	1	-8.157000000	-23.385152560	16.374460105
	59	1	-8.157000000	-22.884423896	13.534686733
	60	1	-6.117000000	-21.714901542	15.204937751
	61	1	-6.117000000	-24.554674914	14.704209087
	62	1	-4.078000000	-23.385152560	16.374460105
	63	1	-4.078000000	-22.884423896	13.534686733
	64	1	-2.039000000	-21.714901542	15.204937751
	65	1	-2.039000000	-24.554674914	14.704209087
	66	1	0.000000000	-23.385152560	16.374460105
	67	1	0.000000000	-22.884423896	13.534686733
	68	1	2.039000000	-21.714901542	15.204937751
	69	1	2.039000000	-24.554674914	14.704209087
	70	1	4.078000000	-23.385152560	16.374460105
	71	1	4.078000000	-22.884423896	13.534686733
	72	1	6.117000000	-21.714901542	15.204937751
	73	1	6.117000000	-24.554674914	14.704209087
	74	1	8.157000000	-23.385152560	16.374460105
	75	1	8.157000000	-22.884423896	13.534686733
	76	1	10.196000000	-21.714901542	15.204937751
	77	1	12.235000000	-22.884423896	13.534686733
	78	1	-12.235000000	-25.223468603	10.194184696
	79	1	-10.196000000	-24.053946249	11.864435715
	80	1	-8.157000000	-25.724197268	13.033958068
	81	1	-8.157000000	-25.223468603	10.194184696
	82	1	-6.117000000	-24.053946249	11.864435715
	83	1	-6.117000000	-26.893719622	11.363707050
	84	1	-4.078000000	-25.724197268	13.033958068
	85	1	-4.078000000	-25.223468603	10.194184696
	86	1	-2.039000000	-24.053946249	11.864435715
	87	1	-2.039000000	-26.893719622	11.363707050
	88	1	0.000000000	-25.724197268	13.033958068
	89	1	0.000000000	-25.223468603	10.194184696
	90	1	2.039000000	-24.053946249	11.864435715
	91	1	2.039000000	-26.893719622	11.363707050
	92	1	4.078000000	-25.724197268	13.033958068
